,master_order_id,master_order_status,created,order_id,order_status,ordereditem_quantity,prod_names,ordereditem_unit_price_net,ordereditem_product_id,value,group,dist_names,retailer_names,bill_amount
18341,27793,accepted,04-02-2018 05:48,29445,accepted,3,ProdName826,42.62,6007,127.86,Hyderabad,DistName3,RetailerID51,479.04
18342,27793,accepted,04-02-2018 05:48,29445,accepted,3,ProdName994,62.1,5102,186.3,Hyderabad,DistName3,RetailerID35,479.04
18343,27793,accepted,04-02-2018 05:48,29445,accepted,12,ProdName54,13.74,1212,164.88,Hyderabad,DistName1,RetailerID81,479.04
18344,27795,accepted,04-02-2018 06:00,29448,accepted,3,ProdName3001,85.69,22686,257.07,Hyderabad,DistName1,RetailerID89,4595.9
18345,27795,accepted,04-02-2018 06:00,29448,accepted,6,ProdName563,390,5996,2340,Hyderabad,DistName1,RetailerID21,4595.9
18346,27795,accepted,04-02-2018 06:00,29448,accepted,6,ProdName255,77.14,5987,462.84,Hyderabad,DistName3,RetailerID37,4595.9
18347,27795,accepted,04-02-2018 06:00,29448,accepted,1,ProdName562,174.29,4079,174.29,Hyderabad,DistName1,RetailerID13,4595.9
18348,27795,accepted,04-02-2018 06:00,29448,accepted,4,ProdName2641,87.5,3364,350,Hyderabad,DistName1,RetailerID31,4595.9
18349,27795,accepted,04-02-2018 06:00,29448,accepted,2,ProdName878,39.64,2577,79.28,Hyderabad,DistName1,RetailerID79,4595.9
18350,27795,accepted,04-02-2018 06:00,29448,accepted,5,ProdName1028,167.62,5255,838.1,Hyderabad,DistName2,RetailerID80,4595.9
18351,27795,accepted,04-02-2018 06:00,29448,accepted,1,ProdName5826,94.32,1944,94.32,Hyderabad,DistName3,RetailerID51,4595.9
18352,27796,delivered,04-02-2018 06:00,29450,rejected,2,ProdName5505,77.73,29914,155.46,Gurugram,DistName2,RetailerID80,465.06
18353,27796,delivered,04-02-2018 06:00,29450,rejected,20,ProdName4720,15.48,30003,309.6,Gurugram,DistName1,RetailerID43,465.06
18354,27796,delivered,04-02-2018 06:00,29451,delivered,2,ProdName5827,42.14,32116,84.28,Gurugram,DistName7,RetailerID133,4040.52
18355,27796,delivered,04-02-2018 06:00,29451,delivered,3,ProdName5828,71.43,32249,214.29,Gurugram,DistName1,RetailerID221,4040.52
18356,27796,delivered,04-02-2018 06:00,29451,delivered,6,ProdName5829,25.7,31740,154.2,Gurugram,DistName1,RetailerID16,4040.52
18357,27796,delivered,04-02-2018 06:00,29451,delivered,3,ProdName169,52,33588,156,Gurugram,DistName2,RetailerID37,4040.52
18358,27796,delivered,04-02-2018 06:00,29451,delivered,1,ProdName3120,124.95,33594,124.95,Gurugram,DistName2,RetailerID37,4040.52
18359,27796,delivered,04-02-2018 06:00,29451,delivered,1,ProdName3119,328.57,33595,328.57,Gurugram,DistName2,RetailerID37,4040.52
18360,27796,delivered,04-02-2018 06:00,29451,delivered,2,ProdName2025,130.4,32162,260.8,Gurugram,DistName1,RetailerID36,4040.52
18361,27796,delivered,04-02-2018 06:00,29451,delivered,4,ProdName5830,57.86,33218,231.44,Gurugram,DistName2,RetailerID5,4040.52
18362,27796,delivered,04-02-2018 06:00,29451,delivered,6,ProdName4005,85.81,32613,514.86,Gurugram,DistName1,RetailerID115,4040.52
18363,27796,delivered,04-02-2018 06:00,29451,delivered,2,ProdName5831,32.54,32145,65.08,Gurugram,DistName1,RetailerID20,4040.52
18364,27796,delivered,04-02-2018 06:00,29451,delivered,4,ProdName5016,270.89,80595,1083.56,Gurugram,DistName1,RetailerID31,4040.52
18365,27797,accepted,04-02-2018 06:02,29453,accepted,2,ProdName312,138.6,4828,277.2,Hyderabad,DistName3,RetailerID95,444.84
18366,27797,accepted,04-02-2018 06:02,29453,accepted,2,ProdName361,83.82,6039,167.64,Hyderabad,DistName1,RetailerID129,444.84
18367,27795,accepted,04-02-2018 06:00,29449,processed,2,ProdName5015,64.29,9414,128.58,Hyderabad,DistName3,RetailerID214,4284.13
18368,27795,accepted,04-02-2018 06:00,29449,processed,1,ProdName5832,85.36,11585,85.36,Hyderabad,DistName3,RetailerID35,4284.13
18369,27795,accepted,04-02-2018 06:00,29449,processed,10,ProdName193,92.86,377,928.6,Hyderabad,DistName1,RetailerID13,4284.13
18370,27795,accepted,04-02-2018 06:00,29449,processed,2,ProdName460,112.56,622,225.12,Hyderabad,DistName1,RetailerID13,4284.13
18371,27795,accepted,04-02-2018 06:00,29449,processed,6,ProdName586,94.29,4199,565.74,Hyderabad,DistName3,RetailerID44,4284.13
18372,27795,accepted,04-02-2018 06:00,29449,processed,2,ProdName954,740.14,3524,1480.28,Hyderabad,DistName1,RetailerID115,4284.13
18373,27795,accepted,04-02-2018 06:00,29449,processed,3,ProdName2491,74.64,5271,223.92,Hyderabad,DistName1,RetailerID116,4284.13
18374,27790,accepted,04-02-2018 05:33,29439,processed,2,ProdName988,63.32,60,126.64,Hyderabad,DistName3,RetailerID193,3276.58
18375,27790,accepted,04-02-2018 05:33,29439,processed,6,ProdName4320,80,3856,480,Hyderabad,DistName1,RetailerID42,3276.58
18376,27790,accepted,04-02-2018 05:33,29439,processed,1,ProdName5083,1354.2,4319,1354.2,Hyderabad,DistName7,RetailerID133,3276.58
18377,27790,accepted,04-02-2018 05:33,29439,processed,9,ProdName727,86.43,2721,777.87,Hyderabad,DistName1,RetailerID13,3276.58
18378,27793,accepted,04-02-2018 05:48,29444,processed,12,ProdName10,19.44,922,233.28,Hyderabad,DistName1,RetailerID56,812.31
18379,27793,accepted,04-02-2018 05:48,29444,processed,1,ProdName142,110.71,2706,110.71,Hyderabad,DistName2,RetailerID37,812.31
18380,27793,accepted,04-02-2018 05:48,29444,processed,1,ProdName1726,95.07,1982,95.07,Hyderabad,DistName3,RetailerID29,812.31
18381,27797,accepted,04-02-2018 06:02,29452,processed,1,ProdName5833,539.13,18961,539.13,Hyderabad,DistName3,RetailerID27,539.13
18382,27795,accepted,04-02-2018 06:00,29447,processed,1,ProdName873,114.4,4094,114.4,Hyderabad,DistName1,RetailerID13,1680.14
18383,27795,accepted,04-02-2018 06:00,29447,processed,1,ProdName496,114.11,2241,114.11,Hyderabad,DistName3,RetailerID37,1680.14
18384,27795,accepted,04-02-2018 06:00,29447,processed,2,ProdName737,141,531,282,Hyderabad,DistName1,RetailerID102,1680.14
18385,27795,accepted,04-02-2018 06:00,29447,processed,12,ProdName5834,51.07,6338,612.84,Hyderabad,DistName1,RetailerID137,1680.14
18386,27795,accepted,04-02-2018 06:00,29447,processed,2,ProdName2492,99.91,21267,199.82,Hyderabad,DistName3,RetailerID34,1680.14
18387,27795,accepted,04-02-2018 06:00,29447,processed,3,ProdName2255,7.56,15190,22.68,Hyderabad,DistName1,RetailerID104,1680.14
18388,27792,processed,04-02-2018 05:42,29443,processed,12,ProdName54,13.74,1212,164.88,Hyderabad,DistName1,RetailerID81,1161.58
18389,27792,processed,04-02-2018 05:42,29443,processed,3,ProdName5835,101.07,4654,303.21,Hyderabad,DistName1,RetailerID13,1161.58
18390,27792,processed,04-02-2018 05:42,29443,processed,1,ProdName491,107.14,12301,107.14,Hyderabad,DistName3,RetailerID90,1161.58
18391,27792,processed,04-02-2018 05:42,29443,processed,3,ProdName1351,23.41,3559,70.23,Hyderabad,DistName1,RetailerID16,1161.58
18392,27792,processed,04-02-2018 05:42,29443,processed,3,ProdName5586,35,739,105,Hyderabad,DistName3,RetailerID24,1161.58
18393,27794,processed,04-02-2018 05:52,29446,processed,5,ProdName12,85.59,2242,427.95,Hyderabad,DistName3,RetailerID37,856.88
18394,27794,processed,04-02-2018 05:52,29446,processed,18,ProdName1035,13.71,13730,246.78,Hyderabad,DistName1,RetailerID79,856.88
18395,27794,processed,04-02-2018 05:52,29446,processed,5,ProdName5836,36.43,20714,182.15,Hyderabad,DistName3,RetailerID190,856.88
18396,27798,processed,04-02-2018 06:06,29454,processed,2,ProdName2760,62.5,14192,125,Hyderabad,DistName1,RetailerID141,997.89
18397,27799,accepted,04-02-2018 06:09,29456,accepted,11,ProdName54,13.74,1212,151.14,Hyderabad,DistName1,RetailerID81,512.28
18398,27799,accepted,04-02-2018 06:09,29456,accepted,1,ProdName1650,127.14,5692,127.14,Hyderabad,DistName1,RetailerID42,512.28
18399,27799,accepted,04-02-2018 06:09,29456,accepted,1,ProdName4858,43.57,4158,43.57,Hyderabad,DistName6,RetailerID55,512.28
18400,27799,accepted,04-02-2018 06:09,29456,accepted,1,ProdName3282,125,5068,125,Hyderabad,DistName3,RetailerID63,512.28
18401,27799,accepted,04-02-2018 06:09,29456,accepted,3,ProdName438,21.81,3275,65.43,Hyderabad,DistName1,RetailerID206,512.28
18402,27799,accepted,04-02-2018 06:09,29457,accepted,4,ProdName46,31.1,1021,124.4,Hyderabad,DistName1,RetailerID79,759.56
18403,27799,accepted,04-02-2018 06:09,29457,accepted,6,ProdName5837,52.86,94134,317.16,Hyderabad,DistName3,RetailerID34,759.56
18404,27799,accepted,04-02-2018 06:09,29457,accepted,1,ProdName517,318,3921,318,Hyderabad,DistName1,RetailerID1,759.56
18405,27800,delivered,04-02-2018 06:25,29458,delivered,50,ProdName2604,6.53,31612,326.5,Gurugram,DistName3,RetailerID101,512.48
18406,27800,delivered,04-02-2018 06:25,29459,delivered,5,ProdName2177,131.3,33612,656.5,Gurugram,DistName2,RetailerID5,1200.97
18407,27800,delivered,04-02-2018 06:25,29459,delivered,4,ProdName4491,93.07,32941,372.28,Gurugram,DistName3,RetailerID95,1200.97
18408,27800,delivered,04-02-2018 06:25,29460,rejected,2,ProdName5838,177.36,27208,354.72,Gurugram,DistName1,RetailerID13,354.72
18409,27726,accepted,3/31/2018 5:42,29348,processed,1,ProdName622,40.63,2717,40.63,Hyderabad,DistName3,RetailerID148,3864.69
18410,27726,accepted,3/31/2018 5:42,29348,processed,2,ProdName195,16.39,4464,32.78,Hyderabad,DistName1,RetailerID119,3864.69
18411,27726,accepted,3/31/2018 5:42,29348,processed,3,ProdName59,23.07,2963,69.21,Hyderabad,DistName3,RetailerID114,3864.69
18412,27802,accepted,04-02-2018 06:58,29464,accepted,2,ProdName483,137.19,5674,274.38,Hyderabad,DistName3,RetailerID135,439.74
18413,27802,accepted,04-02-2018 06:58,29464,accepted,4,ProdName75,41.34,1182,165.36,Hyderabad,DistName1,RetailerID13,439.74
18414,27921,processed,04-03-2018 16:39,29660,processed,1,ProdName134,61.29,891,61.29,Hyderabad,DistName3,RetailerID67,985.84
18415,27786,processed,04-02-2018 05:10,29434,processed,1,ProdName5839,232.14,1705,232.14,Hyderabad,DistName3,RetailerID35,1868.8
18416,27786,processed,04-02-2018 05:10,29434,processed,5,ProdName666,64.09,1626,320.45,Hyderabad,DistName5,RetailerID119,1868.8
18417,27807,delivered,04-02-2018 07:07,29467,delivered,1,ProdName5840,213.57,40190,213.57,Delhi-West,DistName4,RetailerID98,369.88
18418,27452,Partially Delivered,3/27/2018 5:46,29468,cancelled,5,ProdName5841,21.28,33424,106.4,Gurugram,DistName1,RetailerID122,352.85
18419,27452,Partially Delivered,3/27/2018 5:46,29468,cancelled,5,ProdName3006,49.29,33587,246.45,Gurugram,DistName2,RetailerID37,352.85
18420,27471,Partially Delivered,3/27/2018 6:52,29469,cancelled,6,ProdName3198,52.86,33593,317.16,Gurugram,DistName3,RetailerID37,634.38
18421,27471,Partially Delivered,3/27/2018 6:52,29469,cancelled,6,ProdName1778,52.87,33592,317.22,Gurugram,DistName3,RetailerID37,634.38
18422,27474,Partially Delivered,3/27/2018 7:05,29470,cancelled,10,ProdName5842,19.14,31036,191.4,Gurugram,DistName1,RetailerID48,191.4
18423,27802,accepted,04-02-2018 06:58,29465,processed,3,ProdName1056,525,3376,1575,Hyderabad,DistName1,RetailerID21,3072.32
18424,27802,accepted,04-02-2018 06:58,29465,processed,2,ProdName5843,39.36,92873,78.72,Hyderabad,DistName1,RetailerID36,3072.32
18425,27802,accepted,04-02-2018 06:58,29465,processed,10,ProdName126,53.29,612,532.9,Hyderabad,DistName3,RetailerID146,3072.32
18426,27802,accepted,04-02-2018 06:58,29465,processed,3,ProdName5844,31.86,94850,95.58,Hyderabad,DistName1,RetailerID137,3072.32
18427,27802,accepted,04-02-2018 06:58,29463,processed,2,ProdName3173,267.86,7980,535.72,Hyderabad,DistName1,RetailerID21,535.72
18428,27799,accepted,04-02-2018 06:09,29455,processed,1,ProdName2760,100,11098,100,Hyderabad,DistName1,RetailerID141,1513.14
18429,27799,accepted,04-02-2018 06:09,29455,processed,1,ProdName5845,200.25,2818,200.25,Hyderabad,DistName3,RetailerID95,1513.14
18430,27799,accepted,04-02-2018 06:09,29455,processed,2,ProdName953,28.93,7031,57.86,Hyderabad,DistName1,RetailerID79,1513.14
18431,27799,accepted,04-02-2018 06:09,29455,processed,3,ProdName302,126.43,1548,379.29,Hyderabad,DistName3,RetailerID35,1513.14
18432,27799,accepted,04-02-2018 06:09,29455,processed,10,ProdName490,31.93,13957,319.3,Hyderabad,DistName1,RetailerID137,1513.14
18433,27798,processed,04-02-2018 06:06,29454,processed,3,ProdName309,27.03,553,81.09,Hyderabad,DistName3,RetailerID35,997.89
18434,27798,processed,04-02-2018 06:06,29454,processed,4,ProdName4152,47.86,3886,191.44,Hyderabad,DistName6,RetailerID55,997.89
18435,27798,processed,04-02-2018 06:06,29454,processed,4,ProdName3148,18.91,15785,75.64,Hyderabad,DistName1,RetailerID16,997.89
18436,27798,processed,04-02-2018 06:06,29454,processed,1,ProdName1385,170.4,1972,170.4,Hyderabad,DistName1,RetailerID42,997.89
18437,27798,processed,04-02-2018 06:06,29454,processed,4,ProdName43,39.29,4793,157.16,Hyderabad,DistName9,RetailerID81,997.89
18438,27803,processed,04-02-2018 06:59,29466,processed,7,ProdName994,62.1,5102,434.7,Hyderabad,DistName3,RetailerID35,784.03
18439,27803,processed,04-02-2018 06:59,29466,processed,2,ProdName2808,82.86,4918,165.72,Hyderabad,DistName1,RetailerID198,784.03
18440,27803,processed,04-02-2018 06:59,29466,processed,3,ProdName373,25.37,4447,76.11,Hyderabad,DistName7,RetailerID194,784.03
18441,27808,accepted,04-02-2018 07:15,29471,processed,3,ProdName194,25.2,14986,75.6,Hyderabad,DistName7,RetailerID112,3925.39
18442,27808,accepted,04-02-2018 07:15,29471,processed,2,ProdName1989,21.07,14944,42.14,Hyderabad,DistName1,RetailerID13,3925.39
18443,27808,accepted,04-02-2018 07:15,29471,processed,2,ProdName2991,110.51,12657,221.02,Hyderabad,DistName1,RetailerID122,3925.39
18444,27808,accepted,04-02-2018 07:15,29471,processed,2,ProdName1717,76.07,3741,152.14,Hyderabad,DistName3,RetailerID34,3925.39
18445,27808,accepted,04-02-2018 07:15,29471,processed,1,ProdName5846,94.29,12501,94.29,Hyderabad,DistName1,RetailerID14,3925.39
18446,27808,accepted,04-02-2018 07:15,29471,processed,2,ProdName147,58,1494,116,Hyderabad,DistName3,RetailerID101,3925.39
18447,27808,accepted,04-02-2018 07:15,29471,processed,2,ProdName98,80.79,2734,161.58,Hyderabad,DistName3,RetailerID101,3925.39
18448,27808,accepted,04-02-2018 07:15,29471,processed,3,ProdName565,89.29,3865,267.87,Hyderabad,DistName1,RetailerID186,3925.39
18449,27808,accepted,04-02-2018 07:15,29471,processed,1,ProdName3307,24.29,1457,24.29,Hyderabad,DistName9,RetailerID81,3925.39
18450,27808,accepted,04-02-2018 07:15,29471,processed,10,ProdName126,53.29,612,532.9,Hyderabad,DistName3,RetailerID146,3925.39
18451,27808,accepted,04-02-2018 07:15,29471,processed,3,ProdName1585,66.22,24998,198.66,Hyderabad,DistName1,RetailerID54,3925.39
18452,27808,accepted,04-02-2018 07:15,29471,processed,6,ProdName1426,84.29,4091,505.74,Hyderabad,DistName3,RetailerID35,3925.39
18453,27808,accepted,04-02-2018 07:15,29471,processed,1,ProdName5847,50,23237,50,Hyderabad,DistName3,RetailerID90,3925.39
18454,27808,accepted,04-02-2018 07:15,29471,processed,3,ProdName5848,97.86,726,293.58,Hyderabad,DistName1,RetailerID20,3925.39
18455,27801,processed,04-02-2018 06:43,29462,processed,1,ProdName3292,109.29,1911,109.29,Hyderabad,DistName6,RetailerID9,224.88
18456,27801,processed,04-02-2018 06:43,29462,processed,1,ProdName2152,93.57,5382,93.57,Hyderabad,DistName3,RetailerID8,224.88
18457,27801,processed,04-02-2018 06:43,29462,processed,1,ProdName4909,22.02,688,22.02,Hyderabad,DistName4,RetailerID94,224.88
18458,27808,accepted,04-02-2018 07:15,29472,accepted,1,ProdName5010,101.43,5701,101.43,Hyderabad,DistName3,RetailerID123,1767.25
18459,27808,accepted,04-02-2018 07:15,29472,accepted,1,ProdName4909,22.02,688,22.02,Hyderabad,DistName4,RetailerID94,1767.25
18460,27808,accepted,04-02-2018 07:15,29472,accepted,3,ProdName867,94.35,5492,283.05,Hyderabad,DistName1,RetailerID16,1767.25
18461,27808,accepted,04-02-2018 07:15,29472,accepted,2,ProdName2040,136.95,5572,273.9,Hyderabad,DistName1,RetailerID16,1767.25
18462,27808,accepted,04-02-2018 07:15,29472,accepted,2,ProdName302,126.43,1548,252.86,Hyderabad,DistName3,RetailerID35,1767.25
18463,27808,accepted,04-02-2018 07:15,29472,accepted,2,ProdName55,58.27,4837,116.54,Hyderabad,DistName3,RetailerID37,1767.25
18464,27808,accepted,04-02-2018 07:15,29472,accepted,2,ProdName1381,138.57,4745,277.14,Hyderabad,DistName3,RetailerID37,1767.25
18465,27808,accepted,04-02-2018 07:15,29472,accepted,3,ProdName1520,99.29,4640,297.87,Hyderabad,DistName3,RetailerID8,1767.25
18466,27808,accepted,04-02-2018 07:15,29472,accepted,3,ProdName2788,13.33,7764,39.99,Hyderabad,DistName7,RetailerID112,1767.25
18467,27808,accepted,04-02-2018 07:15,29472,accepted,5,ProdName1621,20.49,1248,102.45,Hyderabad,DistName1,RetailerID13,1767.25
18468,27492,Partially Delivered,3/27/2018 8:54,29473,cancelled,4,ProdName4583,36.15,26060,144.6,Gurugram,DistName3,RetailerID34,144.6
18469,27482,Partially Delivered,3/27/2018 7:55,29474,cancelled,20,ProdName3524,25,33453,500,Gurugram,DistName4,RetailerID71,757.5
18470,27482,Partially Delivered,3/27/2018 7:55,29474,cancelled,10,ProdName2904,25.75,31737,257.5,Gurugram,DistName1,RetailerID16,757.5
18471,27614,Partially Delivered,3/29/2018 6:06,29475,cancelled,2,ProdName2571,114.01,33299,228.02,Gurugram,DistName1,RetailerID116,228.02
18472,27809,processed,04-02-2018 07:18,29477,processed,2,ProdName744,11.03,7768,22.06,Hyderabad,DistName1,RetailerID75,487.54
18473,27809,processed,04-02-2018 07:18,29477,processed,2,ProdName4058,67.14,3285,134.28,Hyderabad,DistName1,RetailerID7,487.54
18474,27809,processed,04-02-2018 07:18,29477,processed,3,ProdName5849,110.4,5201,331.2,Hyderabad,DistName4,RetailerID181,487.54
18475,27605,Partially Delivered,3/29/2018 5:52,29478,cancelled,5,ProdName4246,48.22,26057,241.1,Gurugram,DistName3,RetailerID101,241.1
18476,27629,Partially Delivered,3/29/2018 7:26,29479,cancelled,1,ProdName813,64.29,27074,64.29,Gurugram,DistName1,RetailerID17,64.29
18477,27649,Partially Delivered,3/29/2018 13:49,29480,cancelled,3,ProdName2433,27.12,33717,81.36,Gurugram,DistName3,RetailerID144,81.36
18478,27675,Partially Delivered,3/30/2018 5:48,29481,cancelled,6,ProdName5850,98.06,31986,588.36,Gurugram,DistName8,RetailerID9,588.36
18479,27675,Partially Delivered,3/30/2018 5:48,29482,cancelled,3,ProdName4368,101.43,29308,304.29,Gurugram,DistName3,RetailerID35,457.85
18480,27675,Partially Delivered,3/30/2018 5:48,29482,cancelled,2,ProdName5774,76.78,27507,153.56,Gurugram,DistName3,RetailerID95,457.85
18481,27701,Partially Delivered,3/30/2018 8:10,29485,cancelled,3,ProdName5851,45.01,33298,135.03,Gurugram,DistName1,RetailerID116,363.05
18482,27701,Partially Delivered,3/30/2018 8:10,29485,cancelled,2,ProdName2571,114.01,33299,228.02,Gurugram,DistName1,RetailerID116,363.05
18483,27706,Partially Delivered,3/30/2018 11:40,29486,cancelled,2,ProdName5852,60,28942,120,Gurugram,DistName1,RetailerID137,120
18484,27723,Partially Delivered,3/31/2018 4:59,29487,cancelled,1,ProdName2584,74.29,26214,74.29,Gurugram,DistName1,RetailerID14,74.29
18485,27780,accepted,04-02-2018 03:24,29423,processed,4,ProdName646,60.36,1424,241.44,Hyderabad,DistName1,RetailerID20,1645.87
18486,27779,accepted,04-02-2018 03:20,29420,processed,2,ProdName40,88.14,1688,176.28,Hyderabad,DistName3,RetailerID63,983.86
18487,27777,accepted,04-02-2018 02:38,29416,delivered,10,ProdName3149,47.96,4892,479.6,Hyderabad,DistName3,RetailerID44,922
18488,27775,accepted,04-02-2018 00:53,29413,processed,2,ProdName398,99.71,1663,199.42,Hyderabad,DistName1,RetailerID13,706.22
18489,27775,accepted,04-02-2018 00:53,29413,processed,1,ProdName885,72.86,5835,72.86,Hyderabad,DistName1,RetailerID13,706.22
18490,27772,accepted,04-01-2018 16:26,29409,delivered,8,ProdName5577,53.58,16886,428.64,Hyderabad,DistName3,RetailerID95,738.18
18491,27796,delivered,04-02-2018 06:00,29451,delivered,5,ProdName4011,80.07,33672,400.35,Gurugram,DistName1,RetailerID31,4040.52
18492,27810,processed,04-02-2018 07:23,29484,processed,10,ProdName237,27.68,1175,276.8,Hyderabad,DistName1,RetailerID13,530.75
18493,27810,processed,04-02-2018 07:23,29484,processed,15,ProdName4026,16.93,98698,253.95,Hyderabad,DistName4,RetailerID98,530.75
18494,27784,accepted,04-02-2018 04:37,29432,processed,3,ProdName684,200,2559,600,Hyderabad,DistName3,RetailerID60,1101.39
18495,27811,accepted,04-02-2018 07:43,29488,cancelled,1,ProdName3851,897.47,8198,897.47,Hyderabad,DistName3,RetailerID95,897.47
18496,27802,accepted,04-02-2018 06:58,29465,processed,6,ProdName1309,88.22,1065,529.32,Hyderabad,DistName1,RetailerID119,3072.32
18497,27802,accepted,04-02-2018 06:58,29465,processed,2,ProdName3629,130.4,92872,260.8,Hyderabad,DistName1,RetailerID36,3072.32
18498,27795,accepted,04-02-2018 06:00,29449,processed,6,ProdName1149,47.14,1016,282.84,Hyderabad,DistName1,RetailerID13,4284.13
18499,27795,accepted,04-02-2018 06:00,29449,processed,2,ProdName3383,57.03,92019,114.06,Hyderabad,DistName3,RetailerID193,4284.13
18500,27795,accepted,04-02-2018 06:00,29449,processed,3,ProdName3998,83.21,96491,249.63,Hyderabad,DistName3,RetailerID8,4284.13
18501,27789,processed,04-02-2018 05:31,29438,processed,2,ProdName243,78.03,3892,156.06,Hyderabad,DistName1,RetailerID91,6873.69
18502,27789,processed,04-02-2018 05:31,29438,processed,3,ProdName5853,199.22,96575,597.66,Hyderabad,DistName1,RetailerID13,6873.69
18503,27779,accepted,04-02-2018 03:20,29421,processed,2,ProdName5854,141.7,95234,283.4,Hyderabad,DistName2,RetailerID5,614.88
18504,27813,processed,04-02-2018 07:51,29492,processed,2,ProdName1901,58.39,2209,116.78,Hyderabad,DistName3,RetailerID35,879.46
18505,27813,processed,04-02-2018 07:51,29492,processed,2,ProdName1442,40.92,1709,81.84,Hyderabad,DistName1,RetailerID228,879.46
18506,27813,processed,04-02-2018 07:51,29492,processed,3,ProdName750,61.43,2274,184.29,Hyderabad,DistName3,RetailerID37,879.46
18507,27813,processed,04-02-2018 07:51,29492,processed,1,ProdName920,213.57,1492,213.57,Hyderabad,DistName3,RetailerID37,879.46
18508,27813,processed,04-02-2018 07:51,29492,processed,1,ProdName3216,114.4,4147,114.4,Hyderabad,DistName1,RetailerID13,879.46
18509,27813,processed,04-02-2018 07:51,29492,processed,1,ProdName5513,91,4222,91,Hyderabad,DistName3,RetailerID123,879.46
18510,27813,processed,04-02-2018 07:51,29492,processed,6,ProdName5855,12.93,1977,77.58,Hyderabad,DistName1,RetailerID42,879.46
18511,27814,delivered,04-02-2018 07:53,29494,delivered,2,ProdName5856,199.33,31750,398.66,Gurugram,DistName1,RetailerID109,372.93
18512,27814,delivered,04-02-2018 07:53,29494,delivered,2,ProdName112,142.86,33653,285.72,Gurugram,DistName7,RetailerID81,372.93
18513,27814,delivered,04-02-2018 07:53,29495,delivered,3,ProdName5857,110.71,26237,332.13,Gurugram,DistName1,RetailerID79,400.73
18514,27812,processed,04-02-2018 07:48,29490,processed,30,ProdName3201,23.57,14299,707.1,Hyderabad,DistName1,RetailerID20,707.1
18515,27813,processed,04-02-2018 07:51,29491,processed,1,ProdName2970,20.54,18274,20.54,Hyderabad,DistName1,RetailerID2,404.19
18516,27813,processed,04-02-2018 07:51,29491,processed,1,ProdName3040,85,6048,85,Hyderabad,DistName2,RetailerID80,404.19
18517,27813,processed,04-02-2018 07:51,29491,processed,1,ProdName5858,69.85,9731,69.85,Hyderabad,DistName3,RetailerID34,404.19
18518,27809,processed,04-02-2018 07:18,29476,processed,3,ProdName5859,67.86,11014,203.58,Hyderabad,DistName3,RetailerID114,513.16
18519,27809,processed,04-02-2018 07:18,29476,processed,2,ProdName3766,118.64,4197,237.28,Hyderabad,DistName3,RetailerID44,513.16
18520,27809,processed,04-02-2018 07:18,29476,processed,2,ProdName2876,36.15,24039,72.3,Hyderabad,DistName3,RetailerID34,513.16
18521,27808,accepted,04-02-2018 07:15,29471,processed,1,ProdName5860,46.71,716,46.71,Hyderabad,DistName3,RetailerID127,3925.39
18522,27808,accepted,04-02-2018 07:15,29471,processed,4,ProdName2601,89.29,15270,357.16,Hyderabad,DistName3,RetailerID35,3925.39
18523,27815,processed,04-02-2018 08:01,29496,processed,2,ProdName4560,59.79,90574,119.58,Hyderabad,DistName1,RetailerID137,198.15
18524,27813,processed,04-02-2018 07:51,29493,processed,2,ProdName4332,141.8,92196,283.6,Hyderabad,DistName3,RetailerID35,941.92
18525,27813,processed,04-02-2018 07:51,29493,processed,6,ProdName1278,89.29,473,535.74,Hyderabad,DistName1,RetailerID189,941.92
18526,27813,processed,04-02-2018 07:51,29493,processed,2,ProdName817,61.29,6301,122.58,Hyderabad,DistName1,RetailerID115,941.92
18527,27816,delivered,04-02-2018 08:02,29497,delivered,1,ProdName5104,58.54,40114,58.54,Delhi-West,DistName1,RetailerID122,282.14
18528,27816,delivered,04-02-2018 08:02,29497,delivered,1,ProdName5861,71.07,41351,71.07,Delhi-West,DistName11,RetailerID46,282.14
18529,27816,delivered,04-02-2018 08:02,29497,delivered,1,ProdName5862,58.57,41305,58.57,Delhi-West,DistName2,RetailerID37,282.14
18530,27822,accepted,04-02-2018 08:38,29507,processed,1,ProdName1166,37.93,3757,37.93,Hyderabad,DistName1,RetailerID79,176.24
18531,27822,accepted,04-02-2018 08:38,29507,processed,1,ProdName5043,48.31,5113,48.31,Hyderabad,DistName7,RetailerID112,176.24
18532,27816,delivered,04-02-2018 08:02,29497,delivered,1,ProdName5863,71.52,41185,71.52,Delhi-West,DistName3,RetailerID179,282.14
18533,27807,delivered,04-02-2018 07:07,29467,delivered,2,ProdName4121,63.22,39901,126.44,Delhi-West,DistName1,RetailerID13,369.88
18534,27788,delivered,04-02-2018 05:29,29436,delivered,1,ProdName5864,114.29,41352,114.29,Delhi-West,DistName12,RetailerID46,511.31
18535,27817,processed,04-02-2018 08:15,29499,processed,1,ProdName5865,194.69,5856,194.69,Hyderabad,DistName1,RetailerID184,594.62
18536,27817,processed,04-02-2018 08:15,29499,processed,1,ProdName4087,109.29,16,109.29,Hyderabad,DistName1,RetailerID13,594.62
18537,27817,processed,04-02-2018 08:15,29499,processed,3,ProdName2216,96.88,1550,290.64,Hyderabad,DistName3,RetailerID35,594.62
18538,27793,accepted,04-02-2018 05:48,29444,processed,5,ProdName1696,20.27,22276,101.35,Hyderabad,DistName1,RetailerID177,812.31
